co_municipio;quantidade_alunos;probabilidade_risco_media;probabilidade_risco_mediana;probabilidade_risco_p90;taxa_alertas;taxa_nao_alfabetizado_real;falsos_negativos;taxa_falsos_negativos;co_uf;dependencia_predominante;atlas_idhm_median;atlas_idhm_e_median;atlas_renda_pc_median;atlas_indice_gini_median;atlas_prop_pobreza_criancas_median;atlas_taxa_criancas_dom_sem_fund_median;censo_prop_mat_2ano_internet_aprendizagem_median;censo_prop_mat_2ano_alimentacao_median;censo_prop_mat_2ano_biblioteca_sala_leitura_median;fundeb_receita_contribuicao_median;fundeb_complementacao_uniao_median;fundeb_receita_total_median;indicador_meta_final_2025_median;indicador_pc_aluno_alfabetizado_2024_median;taxa_alfabetizacao_real_pct;taxa_alfabetizacao_predita_prob_pct;taxa_alertas_pct;sg_uf;no_municipio;rotulo_municipio;percentil_risco_relativo;faixa_risco_relativo;meta_2025_pct;alfabetizacao_2024_pct;gap_previsto_meta_pp;situacao_meta
1504059;359;0.5742436934277642;0.5742436934277642;0.5742436934277642;1.0;0.3871866295264624;0;0.0;15;3.0;0.599;0.458;367.01;0.58;50.0;52.68;0.3364705882352941;1.0;0.7717647058823529;33156786.5;36348844.42;69505630.92;56.63;46.97;61.281337047353766;42.575630657223584;100.0;PA;Mãe do Rio;Mãe do Rio - PA;0.7665289256198347;Alto;56.63;46.97;-14.054369342776418;Risco elevado de não atingir
2601904;506;0.5319666369757403;0.5319666369757403;0.5319666369757403;1.0;0.34189723320158105;0;0.0;26;3.0;0.606;0.487;351.75;0.52;47.99;56.97;0.8546637744034707;1.0;0.8937093275488069;38192948.77;15387760.14;53580708.91;60.78;56.84;65.81027667984189;46.80333630242597;100.0;PE;Bezerros;Bezerros - PE;0.6466942148760331;Moderado;60.78;56.84;-13.976663697574033;Risco elevado de não atingir
3305604;273;0.5051439236908655;0.5051439236908655;0.5051439236908655;1.0;0.3553113553113553;0;0.0;33;3.0;0.654;0.536;476.99;0.49;27.17;44.05;0.893491124260355;1.0;0.7218934911242604;25158655.55;1824286.22;26982941.77;63.43;57.35;64.46886446886447;49.48560763091345;100.0;RJ;Silva Jardim;Silva Jardim - RJ;0.5785123966942148;Moderado;63.43;57.35;-13.94439236908655;Risco elevado de não atingir
2503001;208;0.6293355719750409;0.6293355719750409;0.6293355719750409;1.0;0.3605769230769231;0;0.0;25;3.0;0.602;0.509;268.46;0.47;45.59;48.9;1.0;1.0;0.8101694915254237;25186314.25;10426003.78;35612318.03;50.99;29.81;63.942307692307686;37.066442802495914;100.0;PB;Caaporã;Caaporã - PB;0.8801652892561983;Alto;50.99;29.81;-13.923557197504088;Risco elevado de não atingir
3170404;958;0.49792859526079514;0.48338716477542665;0.5134750490194504;0.48329853862212946;0.302713987473904;138;0.1440501043841336;31;2.0;0.736;0.651;720.51;0.54;18.35;27.92;0.6265060240963856;1.0;0.9855421686746988;51941087.3;0.0;51941087.3;64.12;59.06;69.72860125260961;50.20714047392049;48.32985386221294;MG;Unaí;Unaí - MG;0.5619834710743802;Moderado;64.12;59.06;-13.912859526079515;Risco elevado de não atingir
4125506;3862;0.4256070152991228;0.4256070152991228;0.4256070152991228;0.0;0.2560849300880373;989;0.2560849300880373;41;3.0;0.758;0.678;846.93;0.45;4.84;20.05;0.9514318442153492;1.0;0.7287514318442153;218355934.06;0.0;218355934.06;71.26;64.3;74.39150699119628;57.43929847008772;0.0;PR;São José dos Pinhais;São José dos Pinhais - PR;0.4049586776859504;Moderado;71.26;64.3;-13.820701529912284;Risco elevado de não atingir
2906899;107;0.5637462863372985;0.5637462863372985;0.5637462863372985;1.0;0.3925233644859813;0;0.0;29;3.0;0.555;0.405;277.97;0.49;55.3;59.12;0.5565217391304348;1.0;0.3826086956521739;9133439.93;4984289.28;14117729.21;57.41;35.56;60.747663551401864;43.62537136627015;100.0;BA;Caraíbas;Caraíbas - BA;0.7458677685950413;Alto;57.41;35.56;-13.784628633729845;Risco elevado de não atingir
2103174;251;0.6098737031208843;0.6098737031208843;0.6098737031208843;1.0;0.24701195219123506;0;0.0;21;3.0;0.518;0.382;188.88;0.56;63.64;58.82;0.6104972375690608;1.0;0.2651933701657458;27528304.41;52861144.08;80389448.49;52.68;36.86;75.2988047808765;39.01262968791157;100.0;MA;Centro Novo do Maranhão;Centro Novo do Maranhão - MA;0.8409090909090909;Alto;52.68;36.86;-13.66737031208843;Risco elevado de não atingir
4210001;223;0.33603815888251054;0.3279723679751415;0.3619095636797319;0.0;0.45739910313901344;102;0.45739910313901344;42;3.0;0.737;0.6;937.32;0.44;3.46;40.81;0.8571428571428571;1.0;0.4285714285714285;13886941.81;0.0;13886941.81;80.0;76.19;54.26008968609865;66.39618411174895;0.0;SC;Luiz Alves;Luiz Alves - SC;0.22727272727272727;Baixo;80.0;76.19;-13.603815888251049;Risco elevado de não atingir
4103602;261;0.45416430398231666;0.45416430398231666;0.45416430398231666;0.0;0.23371647509578544;61;0.23371647509578544;41;3.0;0.721;0.645;666.89;0.47;15.31;22.22;1.0;1.0;0.8838383838383839;17191633.15;0.0;17191633.15;68.18;58.04;76.62835249042146;54.58356960176833;0.0;PR;Cambará;Cambará - PR;0.47520661157024796;Moderado;68.18;58.04;-13.596430398231675;Risco elevado de não atingir
3537909;301;0.49131647838312864;0.49131647838312864;0.49131647838312864;0.0;0.32558139534883723;98;0.32558139534883723;35;3.0;0.69;0.594;531.06;0.43;12.51;27.48;1.0;1.0;0.8672566371681416;24752999.5;714174.87;25467174.37;64.29;63.33;67.44186046511628;50.868352161687135;0.0;SP;Pilar do Sul;Pilar do Sul - SP;0.5413223140495868;Moderado;64.29;63.33;-13.421647838312872;Risco elevado de não atingir
3162559;150;0.3559358383528355;0.3559358383528355;0.3559358383528355;0.0;0.18666666666666668;28;0.18666666666666668;31;3.0;0.65;0.498;484.15;0.57;34.68;51.78;0.8797814207650273;1.0;1.0;13875058.83;3895728.18;17770787.01;77.7;71.72;81.33333333333333;64.40641616471645;0.0;MG;São João do Manhuaçu;São João do Manhuaçu - MG;0.25206611570247933;Baixo;77.7;71.72;-13.293583835283556;Risco elevado de não atingir
3105400;350;0.47537146918748685;0.47537146918748685;0.47537146918748685;0.0;0.21428571428571427;75;0.21428571428571427;31;3.0;0.722;0.647;546.85;0.42;19.63;26.08;0.7639257294429708;1.0;0.610079575596817;25368495.43;0.0;25368495.43;65.68;62.71;78.57142857142857;52.46285308125132;0.0;MG;Barão de Cocais;Barão de Cocais - MG;0.5041322314049587;Moderado;65.68;62.71;-13.21714691874869;Risco elevado de não atingir
3525904;3569;0.4060608113012699;0.4060608113012699;0.4060608113012699;0.0;0.23928271224432615;854;0.23928271224432615;35;3.0;0.822;0.768;1431.55;0.53;4.12;13.11;1.0;1.0;0.805974025974026;236174786.59;0.0;236174786.59;72.61;70.49;76.07172877556738;59.393918869873005;0.0;SP;Jundiaí;Jundiaí - SP;0.359504132231405;Baixo;72.61;70.49;-13.216081130126994;Risco elevado de não atingir
2100204;152;0.37741225647452026;0.37741225647452026;0.37741225647452026;0.0;0.34868421052631576;53;0.34868421052631576;21;3.0;0.573;0.475;209.27;0.59;67.97;42.95;0.6008403361344538;1.0;0.2352941176470588;16623531.35;19447820.24;36071351.59;75.46;70.97;65.13157894736842;62.258774352547974;0.0;MA;Alcântara;Alcântara - MA;0.2975206611570248;Baixo;75.46;70.97;-13.20122564745202;Risco elevado de não atingir
2917508;692;0.677653306961604;0.677653306961604;0.677653306961604;1.0;0.5924855491329479;0;0.0;29;3.0;0.649;0.558;417.88;0.55;44.69;42.27;0.5882352941176471;1.0;0.7161125319693095;57955670.76;32462305.41;90417976.17;45.4;28.49;40.7514450867052;32.2346693038396;100.0;BA;Jacobina;Jacobina - BA;0.9628099173553719;Alto;45.4;28.49;-13.165330696160396;Risco elevado de não atingir
1502764;172;0.5329288173921282;0.5329288173921282;0.5329288173921282;1.0;0.26744186046511625;0;0.0;15;3.0;0.55;0.33;417.06;0.64;50.77;64.0;0.7467248908296943;1.0;0.6724890829694323;15184228.72;17293331.81;32477560.53;59.86;45.2;73.25581395348837;46.70711826078718;100.0;PA;Cumaru do Norte;Cumaru do Norte - PA;0.6508264462809917;Moderado;59.86;45.2;-13.152881739212816;Risco elevado de não atingir
3534302;319;0.5675899232263668;0.5675899232263668;0.5675899232263668;1.0;0.3730407523510972;0;0.0;35;3.0;0.78;0.703;934.54;0.5;8.54;20.36;1.0;1.0;1.0;38675256.16;0.0;38675256.16;56.24;57.15;62.69592476489028;43.24100767736332;100.0;SP;Orlândia;Orlândia - SP;0.7582644628099173;Alto;56.24;57.15;-12.998992322636681;Risco elevado de não atingir
4321006;113;0.45573736702653433;0.4511191713524604;0.46155629357586747;0.0;0.12389380530973451;14;0.12389380530973451;43;2.0;0.747;0.672;812.48;0.45;8.84;32.85;1.0;1.0;0.9910714285714286;7508061.39;220078.06;7728139.45;67.4;68.4;87.61061946902655;54.426263297346566;0.0;RS;Tapera;Tapera - RS;0.48140495867768596;Moderado;67.4;68.4;-12.97373670265344;Risco elevado de não atingir
4207502;929;0.495522663597346;0.4921177820017001;0.5073986274237052;0.22282023681377824;0.30893433799784714;210;0.22604951560818085;42;3.0;0.777;0.701;945.33;0.39;2.04;20.69;0.9657258064516128;1.0;0.873991935483871;79254650.55;2306966.7;81561617.25;63.3;67.83;69.1065662002153;50.447733640265405;22.282023681377826;SC;Indaial;Indaial - SC;0.5537190082644629;Moderado;63.3;67.83;-12.852266359734593;Risco elevado de não atingir
3553708;449;0.4490861841684376;0.4490861841684376;0.4490861841684376;0.0;0.4053452115812918;182;0.4053452115812918;35;3.0;0.748;0.696;739.25;0.46;11.16;24.53;0.7619047619047619;0.971861471861472;0.9025974025974026;35162402.91;0.0;35162402.91;67.9;72.83;59.46547884187082;55.09138158315624;0.0;SP;Taquaritinga;Taquaritinga - SP;0.45454545454545453;Moderado;67.9;72.83;-12.808618416843764;Risco elevado de não atingir
4126256;1550;0.476074761882281;0.47607476188228104;0.47607476188228104;0.0;0.352258064516129;546;0.352258064516129;41;3.0;0.695;0.579;554.48;0.35;9.32;32.18;1.0;1.0;0.6447990543735225;82099988.05;3920756.72;86020744.77;65.16;56.55;64.77419354838709;52.39252381177191;0.0;PR;Sarandi;Sarandi - PR;0.5082644628099173;Moderado;65.16;56.55;-12.767476188228088;Risco elevado de não atingir
1501907;244;0.5203359173921136;0.5203359173921136;0.5203359173921136;1.0;0.35655737704918034;0;0.0;15;3.0;0.552;0.437;174.18;0.52;62.23;46.27;0.5098039215686274;1.0;0.6928104575163399;31657713.77;29287461.08;60945174.85;60.73;51.61;64.34426229508196;47.96640826078864;100.0;PA;Bujaru;Bujaru - PA;0.6177685950413223;Moderado;60.73;51.61;-12.763591739211357;Risco elevado de não atingir
2304954;295;0.3779151802422659;0.3779151802422659;0.3779151802422659;0.0;0.2576271186440678;76;0.2576271186440678;23;3.0;0.617;0.56;239.69;0.47;53.99;38.01;0.8754578754578755;1.0;0.7289377289377289;21061459.63;18858897.01;39920356.64;74.97;79.83;74.23728813559323;62.20848197577341;0.0;CE;Guaiúba;Guaiúba - CE;0.29958677685950413;Baixo;74.97;79.83;-12.76151802422659;Risco elevado de não atingir
5000906;123;0.5021933295709549;0.5021933295709549;0.5021933295709549;1.0;0.2926829268292683;0;0.0;50;3.0;0.643;0.526;411.49;0.54;40.25;46.23;1.0;1.0;0.8248587570621468;13585425.59;835120.64;14420546.23;62.54;56.2;70.73170731707317;49.78066704290451;100.0;MS;Antônio João;Antônio João - MS;0.5743801652892562;Moderado;62.54;56.2;-12.759332957095488;Risco elevado de não atingir
3302205;688;0.4051327336633167;0.4051327336633167;0.4051327336633167;0.0;0.2311046511627907;159;0.2311046511627907;33;3.0;0.73;0.649;688.83;0.47;12.93;26.91;0.5868421052631579;1.0;0.4552631578947368;60897102.33;6712906.93;67610009.26;72.22;65.26;76.88953488372093;59.48672663366833;0.0;RJ;Itaperuna;Itaperuna - RJ;0.35537190082644626;Baixo;72.22;65.26;-12.733273366331666;Risco elevado de não atingir
2703205;316;0.5433053203510343;0.5433053203510343;0.5433053203510343;1.0;0.3227848101265823;0;0.0;27;3.0;0.568;0.428;254.34;0.65;65.56;62.18;0.6688102893890675;1.0;0.022508038585209;31729460.51;17682025.43;49411485.94;58.34;50.74;67.72151898734178;45.66946796489657;100.0;AL;Igreja Nova;Igreja Nova - AL;0.6880165289256198;Moderado;58.34;50.74;-12.670532035103435;Risco elevado de não atingir
4208906;1943;0.3762016590261035;0.37067525599494333;0.3951907835966424;0.0;0.29181677817807516;567;0.29181677817807516;42;3.0;0.803;0.755;1111.85;0.42;1.58;11.61;0.9623103279490944;1.0;0.936368086147822;175619867.51;0.0;175619867.51;75.01;75.11;70.81832218219249;62.379834097389654;0.0;SC;Jaraguá do Sul;Jaraguá do Sul - SC;0.29545454545454547;Baixo;75.01;75.11;-12.63016590261035;Risco elevado de não atingir
2908903;215;0.6703889848953457;0.6703889848953457;0.6703889848953457;1.0;0.5116279069767442;0;0.0;29;3.0;0.592;0.489;257.21;0.52;60.48;50.74;0.4921259842519685;1.0;0.7204724409448819;29631801.76;32363685.78;61995487.54;45.58;21.3;48.837209302325576;32.961101510465426;100.0;BA;Coração de Maria;Coração de Maria - BA;0.9524793388429752;Alto;45.58;21.3;-12.618898489534573;Risco elevado de não atingir
3302106;220;0.4252926261403356;0.4252926261403356;0.4252926261403356;0.0;0.2681818181818182;59;0.2681818181818182;33;3.0;0.713;0.635;607.18;0.49;19.31;29.26;0.1853448275862069;1.0;0.6896551724137931;12467072.66;904003.35;13371076.01;70.01;70.09;73.18181818181819;57.470737385966444;0.0;RJ;Itaocara;Itaocara - RJ;0.40082644628099173;Moderado;70.01;70.09;-12.53926261403356;Risco elevado de não atingir
1600105;148;0.6674843384660476;0.6642631624574129;0.6642631624574129;1.0;0.5675675675675675;0;0.0;16;3.0;0.642;0.532;406.9;0.66;53.76;41.97;0.0;1.0;0.0625;11686935.13;0.0;11686935.13;45.79;19.03;43.24324324324324;33.25156615339524;100.0;AP;Amapá;Amapá - AP;0.9483471074380165;Alto;45.79;19.03;-12.538433846604761;Risco elevado de não atingir
2616001;189;0.5051211281481076;0.5051211281481076;0.5051211281481076;1.0;0.3544973544973545;0;0.0;26;3.0;0.592;0.484;276.94;0.52;62.36;52.77;0.9710982658959536;1.0;0.6069364161849711;14402213.0;2383802.97;16786015.97;61.99;59.29;64.55026455026456;49.48788718518924;100.0;PE;Venturosa;Venturosa - PE;0.5764462809917356;Moderado;61.99;59.29;-12.502112814810765;Risco elevado de não atingir
2806305;189;0.7116211510036556;0.7116211510036556;0.7116211510036556;1.0;0.5767195767195767;0;0.0;28;3.0;0.545;0.414;194.24;0.53;66.0;60.67;0.6120218579234973;1.0;0.087431693989071;30746420.14;3174342.69;33920762.83;41.22;22.15;42.32804232804233;28.837884899634435;100.0;SE;Santa Luzia do Itanhy;Santa Luzia do Itanhy - SE;0.9896694214876033;Alto;41.22;22.15;-12.382115100365564;Risco elevado de não atingir
1508159;450;0.42156280958474535;0.42156280958474535;0.42156280958474535;0.0;0.40444444444444444;182;0.40444444444444444;15;3.0;0.589;0.42;353.67;0.57;40.01;46.98;0.4149659863945578;1.0;0.4580498866213152;53965178.48;57814085.78;111779264.26;70.15;60.84;59.555555555555564;57.84371904152547;0.0;PA;Uruará;Uruará - PA;0.3884297520661157;Baixo;70.15;60.84;-12.306280958474538;Risco elevado de não atingir
3506508;1126;0.3843348564306297;0.3843348564306297;0.3843348564306297;0.0;0.16429840142095914;185;0.16429840142095914;35;3.0;0.78;0.734;812.51;0.42;4.97;15.18;1.0;1.0;1.0;81649015.36;1106477.88;82755493.24;73.86;78.13;83.57015985790409;61.56651435693703;0.0;SP;Birigui;Birigui - SP;0.31611570247933884;Baixo;73.86;78.13;-12.293485643062972;Risco elevado de não atingir
2105450;119;0.3725490934462734;0.3725490934462734;0.3725490934462734;0.0;0.33613445378151263;40;0.33613445378151263;21;3.0;0.561;0.481;206.58;0.57;62.34;46.92;0.7213114754098361;1.0;0.2704918032786885;6928157.12;7408169.4;14336326.52;75.02;68.34;66.38655462184873;62.74509065537266;0.0;MA;Jatobá;Jatobá - MA;0.2830578512396694;Baixo;75.02;68.34;-12.27490934462734;Risco elevado de não atingir
2925907;163;0.6071772912853922;0.6071772912853922;0.6071772912853922;1.0;0.4539877300613497;0;0.0;29;3.0;0.544;0.434;228.71;0.58;67.06;58.44;0.4794952681388013;1.0;0.1703470031545741;28225535.25;22573569.73;50799104.98;51.51;34.85;54.601226993865026;39.28227087146078;100.0;BA;Quijingue;Quijingue - BA;0.8367768595041323;Alto;51.51;34.85;-12.227729128539217;Risco elevado de não atingir
3508702;172;0.38929722329989236;0.3892581995733899;0.3892581995733899;0.0;0.2441860465116279;42;0.2441860465116279;35;3.0;0.72;0.62;627.0;0.5;18.67;39.08;1.0;1.0;0.8870056497175142;10595115.08;0.0;10595115.08;73.29;75.94;75.5813953488372;61.07027767001077;0.0;SP;Caconde;Caconde - SP;0.32231404958677684;Baixo;73.29;75.94;-12.219722329989239;Risco elevado de não atingir
3114402;162;0.4357872548697593;0.4357872548697592;0.4357872548697592;0.0;0.2037037037037037;33;0.2037037037037037;31;3.0;0.733;0.649;685.17;0.52;17.17;33.19;0.0;1.0;1.0;13268691.1;0.0;13268691.1;68.62;68.35000000000001;79.62962962962963;56.42127451302408;0.0;MG;Carmo do Rio Claro;Carmo do Rio Claro - MG;0.4297520661157025;Moderado;68.62;68.35000000000001;-12.198725486975924;Risco elevado de não atingir
2402006;378;0.6286876248143382;0.6364924171461721;0.6364924171461721;1.0;0.42328042328042326;0;0.0;24;3.0;0.71;0.619;637.13;0.56;19.48;27.61;0.7667493796526055;1.0;0.7766749379652605;34921154.01;4961069.02;39882223.03;49.31;44.58;57.67195767195767;37.13123751856619;100.0;RN;Caicó;Caicó - RN;0.878099173553719;Alto;49.31;44.58;-12.178762481433814;Risco elevado de não atingir
1716109;649;0.4526566335658454;0.4526566335658454;0.4526566335658454;0.0;0.18489984591679506;120;0.18489984591679506;17;3.0;0.764;0.706;899.57;0.62;10.75;20.85;0.8573551263001485;1.0;1.0;47417002.7;1131945.6;48548948.3;66.87;63.45;81.51001540832048;54.73433664341546;0.0;TO;Paraíso do Tocantins;Paraíso do Tocantins - TO;0.4690082644628099;Moderado;66.87;63.45;-12.135663356584544;Risco elevado de não atingir
5005707;786;0.4542643379033094;0.45426433790330933;0.45426433790330933;0.0;0.272264631043257;214;0.272264631043257;50;3.0;0.7;0.597;683.86;0.47;14.62;33.14;0.9845605700712587;1.0;0.4548693586698337;64274145.37;0.0;64274145.37;66.68;59.870000000000005;72.7735368956743;54.57356620966907;0.0;MS;Naviraí;Naviraí - MS;0.4772727272727273;Moderado;66.68;59.870000000000005;-12.10643379033094;Risco elevado de não atingir
2902906;462;0.6236429694954073;0.6236429694954073;0.6236429694954073;1.0;0.47619047619047616;0;0.0;29;3.0;0.551;0.386;266.13;0.44;47.68;67.67;1.0;1.0;0.5707236842105263;37832175.52;27128032.09;64960207.61;49.7;30.6;52.38095238095239;37.63570305045927;100.0;BA;Barra do Choça;Barra do Choça - BA;0.871900826446281;Alto;49.7;30.6;-12.064296949540733;Risco elevado de não atingir
2903904;693;0.6410421935671533;0.6410421935671533;0.6410421935671533;1.0;0.5584415584415584;0;0.0;29;3.0;0.633;0.533;367.62;0.6;49.11;40.74;0.9246501614639396;1.0;0.7373519913885899;69021244.93;40276508.73;109297753.66;47.96;34.550000000000004;44.15584415584416;35.89578064328467;100.0;BA;Bom Jesus da Lapa;Bom Jesus da Lapa - BA;0.9132231404958677;Alto;47.96;34.550000000000004;-12.064219356715334;Risco elevado de não atingir
5007950;183;0.5106987043182363;0.5106987043182363;0.5106987043182363;1.0;0.2185792349726776;0;0.0;50;3.0;0.593;0.434;367.68;0.6;47.09;62.14;0.5618556701030928;1.0;0.5618556701030928;17634532.36;1946598.5;19581130.86;60.88;56.620000000000005;78.14207650273224;48.93012956817637;100.0;MS;Tacuru;Tacuru - MS;0.6012396694214877;Moderado;60.88;56.620000000000005;-11.949870431823634;Risco elevado de não atingir
3201605;402;0.3629463120642715;0.3629888528018985;0.3629888528018985;0.0;0.21144278606965175;85;0.21144278606965175;32;3.0;0.681;0.603;450.71;0.5;29.07;35.2;0.9669811320754716;1.0;0.8443396226415094;39379906.73;7149983.93;46529890.66;75.62;68.12;78.85572139303483;63.705368793572845;0.0;ES;Conceição da Barra;Conceição da Barra - ES;0.2706611570247934;Baixo;75.62;68.12;-11.91463120642716;Risco elevado de não atingir
3202207;228;0.4451878573681979;0.4451878573681979;0.4451878573681979;0.0;0.2719298245614035;62;0.2719298245614035;32;3.0;0.718;0.623;657.18;0.49;18.21;35.84;0.6834170854271356;1.0;0.7437185929648241;19715439.96;651796.31;20367236.27;67.38;62.28;72.80701754385966;55.48121426318021;0.0;ES;Fundão;Fundão - ES;0.45041322314049587;Moderado;67.38;62.28;-11.898785736819782;Risco elevado de não atingir
3505203;278;0.4218397287143606;0.4218397287143606;0.4218397287143606;0.0;0.23741007194244604;66;0.23741007194244604;35;3.0;0.75;0.662;781.34;0.42;5.71;20.47;1.0;1.0;1.0;27292612.3;0.0;27292612.3;69.69;72.3;76.2589928057554;57.81602712856394;0.0;SP;Bariri;Bariri - SP;0.39462809917355374;Baixo;69.69;72.3;-11.87397287143606;Risco elevado de não atingir
2906501;490;0.6489004994012266;0.6489004994012266;0.6489004994012266;1.0;0.5163265306122449;0;0.0;29;3.0;0.691;0.616;462.57;0.48;24.8;25.3;0.453015427769986;0.9579242636746144;0.4628330995792426;49973391.67;16677675.73;66651067.4;46.98;36.67;48.36734693877551;35.109950059877335;100.0;BA;Candeias;Candeias - BA;0.9297520661157025;Alto;46.98;36.67;-11.870049940122662;Risco elevado de não atingir
4102802;178;0.4464146040138518;0.4464146040138518;0.4464146040138518;0.0;0.19662921348314608;35;0.19662921348314608;41;3.0;0.716;0.604;710.14;0.47;10.56;36.16;1.0;1.0;0.6312849162011173;11040962.45;0.0;11040962.45;67.2;54.88;80.33707865168539;55.35853959861482;0.0;PR;Bela Vista do Paraíso;Bela Vista do Paraíso - PR;0.4524793388429752;Moderado;67.2;54.88;-11.841460401385184;Risco elevado de não atingir
2611804;178;0.4420955376408716;0.4420955376408716;0.4420955376408716;0.0;0.07865168539325842;14;0.07865168539325842;26;3.0;0.602;0.516;324.47;0.5;44.72;43.78;0.3113553113553113;1.0;0.2307692307692307;26944814.03;6864786.31;33809600.34;67.54;65.68;92.13483146067416;55.79044623591284;0.0;PE;Ribeirão;Ribeirão - PE;0.44008264462809915;Moderado;67.54;65.68;-11.749553764087167;Risco elevado de não atingir
3301504;179;0.457551573990748;0.457551573990748;0.457551573990748;0.0;0.33519553072625696;60;0.33519553072625696;33;3.0;0.729;0.649;724.29;0.48;9.86;27.35;0.92;1.0;0.67;14626983.92;1425144.82;16052128.74;65.98;64.16;66.4804469273743;54.2448426009252;0.0;RJ;Cordeiro;Cordeiro - RJ;0.48760330578512395;Moderado;65.98;64.16;-11.7351573990748;Risco elevado de não atingir
2911402;132;0.6215835159295994;0.622853594352929;0.622853594352929;1.0;0.4772727272727273;0;0.0;29;3.0;0.593;0.479;266.14;0.51;52.81;54.61;0.216589861751152;1.0;0.0368663594470046;14788739.3;10882965.16;25671704.46;49.56;29.69;52.27272727272727;37.84164840704006;100.0;BA;Glória;Glória - BA;0.8636363636363636;Alto;49.56;29.69;-11.71835159295994;Risco elevado de não atingir
2705002;194;0.5896607868834296;0.5896607868834296;0.5896607868834296;1.0;0.211340206185567;0;0.0;27;3.0;0.504;0.369;186.87;0.57;74.86;69.07;1.0;1.0;0.3518518518518518;35104414.71;27456446.51;62560861.22;52.74;42.45;78.8659793814433;41.03392131165704;100.0;AL;Mata Grande;Mata Grande - AL;0.7913223140495868;Alto;52.74;42.45;-11.706078688342963;Risco elevado de não atingir
2907509;282;0.5646735484840504;0.5646735484840504;0.5646735484840504;1.0;0.31560283687943264;0;0.0;29;3.0;0.677;0.578;486.05;0.55;32.92;30.74;0.9769452449567724;1.0;0.5734870317002881;31712475.47;11124619.14;42837094.61;55.19;39.39;68.43971631205675;43.53264515159496;100.0;BA;Catu;Catu - BA;0.7479338842975206;Alto;55.19;39.39;-11.657354848405035;Risco elevado de não atingir
2923803;201;0.5061146591879695;0.5061146591879695;0.5061146591879695;1.0;0.40298507462686567;0;0.0;29;3.0;0.577;0.472;273.23;0.59;66.44;56.89;0.9575289575289576;1.0;0.1119691119691119;23553115.74;18987974.91;42541090.65;61.04;39.8;59.70149253731343;49.38853408120305;100.0;BA;Paripiranga;Paripiranga - BA;0.5805785123966942;Moderado;61.04;39.8;-11.651465918796951;Risco elevado de não atingir
4216107;106;0.32748552458506885;0.3229751605104706;0.3468800901058414;0.0;0.16037735849056603;17;0.16037735849056603;42;3.0;0.765;0.675;956.19;0.58;11.98;29.43;0.96875;1.0;1.0;6856448.98;0.0;6856448.98;78.9;76.94;83.9622641509434;67.25144754149312;0.0;SC;São Domingos;São Domingos - SC;0.2128099173553719;Baixo;78.9;76.94;-11.648552458506884;Risco elevado de não atingir
2704104;179;0.5495080038006319;0.5495080038006319;0.5495080038006319;1.0;0.4860335195530726;0;0.0;27;3.0;0.552;0.443;231.56;0.51;62.36;56.21;0.6328502415458938;1.0;0.0772946859903381;38229996.57;37986176.72;76216173.29;56.69;44.19;51.39664804469274;45.04919961993681;100.0;AL;Lagoa da Canoa;Lagoa da Canoa - AL;0.7004132231404959;Alto;56.69;44.19;-11.64080038006319;Risco elevado de não atingir
2932101;153;0.5366893328418554;0.5366893328418554;0.5366893328418554;1.0;0.4444444444444444;0;0.0;29;3.0;0.582;0.447;296.48;0.59;58.37;56.96;0.806930693069307;1.0;0.3910891089108911;21640882.01;20411696.46;42052578.47;57.97;38.93;55.55555555555556;46.33106671581446;100.0;BA;Ubaíra;Ubaíra - BA;0.6590909090909091;Moderado;57.97;38.93;-11.63893328418554;Risco elevado de não atingir
4104428;258;0.3623645799480969;0.3623645799480969;0.3623645799480969;0.0;0.16279069767441862;42;0.16279069767441862;41;3.0;0.635;0.503;472.4;0.54;32.58;50.2;0.8396624472573839;1.0;0.8016877637130801;14524731.89;0.0;14524731.89;75.4;64.69;83.72093023255813;63.76354200519031;0.0;PR;Candói;Candói - PR;0.26859504132231404;Baixo;75.4;64.69;-11.636457994809696;Risco elevado de não atingir
3300233;614;0.4033570897371125;0.4033570897371125;0.4033570897371125;0.0;0.26384364820846906;162;0.26384364820846906;33;3.0;0.728;0.624;851.39;0.51;5.61;24.42;0.5450980392156862;1.0;1.0;53383000.1;4848043.79;58231043.89;71.27;68.56;73.61563517915309;59.66429102628875;0.0;RJ;Armação dos Búzios;Armação dos Búzios - RJ;0.34297520661157027;Baixo;71.27;68.56;-11.605708973711245;Risco elevado de não atingir
3522703;373;0.4054129096629829;0.4017215947146745;0.41871987219268725;0.0;0.2734584450402145;102;0.2734584450402145;35;3.0;0.744;0.667;787.75;0.45;7.16;26.04;1.0;1.0;0.5146341463414634;22128230.71;0.0;22128230.71;70.92;77.38;72.65415549597856;59.458709033701716;0.0;SP;Itápolis;Itápolis - SP;0.3574380165289256;Baixo;70.92;77.38;-11.461290966298286;Risco elevado de não atingir
1503002;148;0.5097081170022626;0.5097081170022626;0.5097081170022626;1.0;0.31756756756756754;0;0.0;15;3.0;0.563;0.47;180.47;0.56;65.44;46.05;0.0;1.0;0.0;11144941.27;15799827.98;26944769.25;60.49;51.79;68.24324324324324;49.02918829977374;100.0;PA;Faro;Faro - PA;0.5971074380165289;Moderado;60.49;51.79;-11.460811700226259;Risco elevado de não atingir
