co_municipio;quantidade_alunos;probabilidade_risco_media;probabilidade_risco_mediana;probabilidade_risco_p90;taxa_alertas;taxa_nao_alfabetizado_real;falsos_negativos;taxa_falsos_negativos;co_uf;dependencia_predominante;atlas_idhm_median;atlas_idhm_e_median;atlas_renda_pc_median;atlas_indice_gini_median;atlas_prop_pobreza_criancas_median;atlas_taxa_criancas_dom_sem_fund_median;censo_prop_mat_2ano_internet_aprendizagem_median;censo_prop_mat_2ano_alimentacao_median;censo_prop_mat_2ano_biblioteca_sala_leitura_median;fundeb_receita_contribuicao_median;fundeb_complementacao_uniao_median;fundeb_receita_total_median;indicador_meta_final_2025_median;indicador_pc_aluno_alfabetizado_2024_median;taxa_alfabetizacao_real_pct;taxa_alfabetizacao_predita_prob_pct;taxa_alertas_pct;sg_uf;no_municipio;rotulo_municipio
2101806;81;0.45547319378312856;0.45547319378312856;0.45547319378312856;0.0;0.16049382716049382;13;0.16049382716049382;21;3.0;0.546;0.426;217.65;0.58;65.19;53.49;0.0;1.0;0.3766233766233766;3830072.15;3926353.86;7756426.01;63.84;47.28;83.9506172839506;54.45268062168714;0.0;MA;Benedito Leite;Benedito Leite - MA
2102077;121;0.09276294095358673;0.09276294095358673;0.09276294095358673;0.0;0.08264462809917356;10;0.08264462809917356;21;3.0;0.562;0.493;164.44;0.49;69.29;48.25;0.0;1.0;0.0;10913621.3;13042567.67;23956188.97;80.0;95.28;91.73553719008265;90.72370590464132;0.0;MA;Bom Lugar;Bom Lugar - MA
2102101;311;0.5091709895435145;0.5091709895435145;0.5091709895435145;1.0;0.34726688102893893;0;0.0;21;3.0;0.562;0.454;200.25;0.64;71.68;59.7;0.2702702702702703;1.0;0.2235872235872235;37694343.61;53335309.92;91029653.53;59.99;58.08;65.2733118971061;49.082901045648555;100.0;MA;Brejo;Brejo - MA
2102556;150;0.4095915199039596;0.4095915199039596;0.4095915199039596;0.0;0.19333333333333333;29;0.19333333333333333;21;3.0;0.652;0.586;358.0;0.48;32.0;39.1;0.0;1.0;0.0;9958633.49;11232747.18;21191380.67;69.62;61.7;80.66666666666666;59.04084800960404;0.0;MA;Campestre do Maranhão;Campestre do Maranhão - MA
2102705;229;0.40857871244574073;0.40857871244574073;0.40857871244574073;0.0;0.24890829694323144;57;0.24890829694323144;21;3.0;0.565;0.468;176.61;0.6;72.5;50.06;0.6882591093117408;1.0;0.0;23271365.76;36149572.77;59420938.53;61.85;70.83;75.10917030567686;59.14212875542593;0.0;MA;Cantanhede;Cantanhede - MA
2102754;122;0.2634209989190759;0.2634209989190759;0.2634209989190759;0.0;0.12295081967213115;15;0.12295081967213115;21;3.0;0.537;0.43;200.15;0.57;67.4;54.42;0.6540880503144654;1.0;0.4842767295597484;10425339.94;11536876.25;21962216.19;49.37;91.14;87.70491803278688;73.6579001080924;0.0;MA;Capinzal do Norte;Capinzal do Norte - MA
2103174;251;0.6098737031208843;0.6098737031208843;0.6098737031208843;1.0;0.24701195219123506;0;0.0;21;3.0;0.518;0.382;188.88;0.56;63.64;58.82;0.6104972375690608;1.0;0.2651933701657458;27528304.41;52861144.08;80389448.49;52.68;36.86;75.2988047808765;39.01262968791157;100.0;MA;Centro Novo do Maranhão;Centro Novo do Maranhão - MA
2103554;144;0.5064934156412311;0.5064934156412311;0.5064934156412311;1.0;0.4861111111111111;0;0.0;21;3.0;0.512;0.37;170.79;0.51;67.98;63.34;0.967032967032967;1.0;0.0;22417538.54;31374262.97;53791801.51;55.49;54.26;51.388888888888886;49.350658435876895;100.0;MA;Conceição do Lago-Açu;Conceição do Lago-Açu - MA
2104008;200;0.3082143258860762;0.3082143258860762;0.3082143258860762;0.0;0.13;26;0.13;21;3.0;0.586;0.503;262.41;0.59;60.01;43.54;0.1497975708502024;1.0;0.1538461538461538;16119915.97;20540216.41;36660132.38;66.08;81.48;87.0;69.17856741139238;0.0;MA;Esperantinópolis;Esperantinópolis - MA
2104800;985;0.5308345663579114;0.5308345663579114;0.5308345663579114;1.0;0.449746192893401;0;0.0;21;3.0;0.609;0.497;340.1;0.61;52.31;53.35;0.7582755966127791;1.0;0.0800615858352579;79661945.4;116190626.08;195852571.48;54.39;45.8;55.0253807106599;46.91654336420886;100.0;MA;Grajaú;Grajaú - MA
2105450;119;0.3725490934462734;0.3725490934462734;0.3725490934462734;0.0;0.33613445378151263;40;0.33613445378151263;21;3.0;0.561;0.481;206.58;0.57;62.34;46.92;0.7213114754098361;1.0;0.2704918032786885;6928157.12;7408169.4;14336326.52;75.02;68.34;66.38655462184873;62.74509065537266;0.0;MA;Jatobá;Jatobá - MA
2105476;109;0.46168837073236974;0.4616883707323697;0.4616883707323697;0.0;0.27522935779816515;30;0.27522935779816515;21;3.0;0.49;0.346;127.24;0.67;81.29;65.96;0.3315068493150685;1.0;0.1397260273972602;14674295.28;18133238.99;32807534.27;57.76;69.39;72.47706422018348;53.83116292676302;0.0;MA;Jenipapo dos Vieiras;Jenipapo dos Vieiras - MA
2105922;113;0.29510286367658556;0.29510286367658556;0.29510286367658556;0.0;0.168141592920354;19;0.168141592920354;21;3.0;0.566;0.475;210.29;0.52;61.89;51.23;0.4545454545454545;1.0;0.1636363636363636;8323997.08;9549341.21;17873338.29;80.0;78.44;83.1858407079646;70.48971363234145;0.0;MA;Lagoa do Mato;Lagoa do Mato - MA
2105963;123;0.08507670259142064;0.08507670259142064;0.08507670259142064;0.0;0.08130081300813008;10;0.08130081300813008;21;3.0;0.502;0.36;158.3;0.54;69.74;63.9;1.0;1.0;0.1096774193548387;10999615.96;16392371.62;27391987.58;80.0;97.12;91.869918699187;91.49232974085794;0.0;MA;Lagoa Grande do Maranhão;Lagoa Grande do Maranhão - MA
2106375;125;0.10626884119992497;0.10626884119992497;0.10626884119992497;0.0;0.272;34;0.272;21;3.0;0.55;0.465;176.36;0.51;66.97;53.12;0.1024390243902439;0.9609756097560976;0.2341463414634146;24986984.03;38261014.82;63247998.85;77.48;97.62;72.8;89.3731158800075;0.0;MA;Maranhãozinho;Maranhãozinho - MA
2106631;96;0.47688597092868035;0.47688597092868035;0.47688597092868035;0.0;0.23958333333333334;23;0.23958333333333334;21;3.0;0.533;0.436;133.33;0.57;72.05;49.83;0.5694444444444444;1.0;0.0416666666666666;14582849.51;23247385.17;37830234.68;69.02;57.42;76.04166666666666;52.31140290713196;0.0;MA;Matões do Norte;Matões do Norte - MA
2107357;145;0.4516809278278033;0.45168092782780334;0.45168092782780334;0.0;0.11724137931034483;17;0.11724137931034483;21;3.0;0.581;0.484;225.16;0.47;56.32;44.83;0.0;1.0;0.0;20264208.29;22803877.85;43068086.14;64.61;62.23;88.27586206896552;54.831907217219666;0.0;MA;Nova Olinda do Maranhão;Nova Olinda do Maranhão - MA
2108108;255;0.2028397807585428;0.2028397807585428;0.2028397807585428;0.0;0.054901960784313725;14;0.054901960784313725;21;3.0;0.549;0.447;239.23;0.58;61.01;57.07;0.0;1.0;0.237037037037037;25131109.36;37043546.5;62174655.86;77.38;90.57;94.50980392156862;79.71602192414572;0.0;MA;Paulo Ramos;Paulo Ramos - MA
2108306;345;0.4648087121973507;0.46480871219735065;0.46480871219735065;0.0;0.2028985507246377;70;0.2028985507246377;21;3.0;0.554;0.472;201.99;0.51;57.38;49.63;0.3910149750415973;1.0;0.2179700499168053;32838039.26;42127043.44;74965082.7;63.48;63.88;79.71014492753623;53.51912878026492;0.0;MA;Penalva;Penalva - MA
2108702;183;0.48737040589195463;0.4873704058919547;0.4873704058919547;0.0;0.41530054644808745;76;0.41530054644808745;21;3.0;0.541;0.408;223.37;0.53;59.67;60.23;0.483974358974359;1.0;0.032051282051282;30458133.35;38749026.88;69207160.23;40.27;63.6;58.46994535519126;51.26295941080454;0.0;MA;Pio XII;Pio XII - MA
2108900;133;0.2987124165850106;0.2987124165850106;0.2987124165850106;0.0;0.15789473684210525;21;0.15789473684210525;21;3.0;0.576;0.481;234.72;0.54;61.6;52.55;0.0486486486486486;1.0;0.0864864864864864;16819217.01;24360989.03;41180206.04;80.0;77.27;84.21052631578947;70.12875834149894;0.0;MA;Poção de Pedras;Poção de Pedras - MA
2109056;36;0.5384694383865457;0.5384694383865457;0.5384694383865457;1.0;0.3888888888888889;0;0.0;21;3.0;0.615;0.561;227.87;0.52;61.79;29.39;0.9666666666666668;1.0;0.6333333333333333;6261365.8;8768722.15;15030087.95;75.71;34.42;61.111111111111114;46.15305616134543;100.0;MA;Porto Rico do Maranhão;Porto Rico do Maranhão - MA
2109106;501;0.5412927472878724;0.5412927472878724;0.5412927472878724;1.0;0.3253493013972056;0;0.0;21;3.0;0.653;0.563;398.15;0.56;42.09;41.59;0.4714285714285714;1.0;0.5387755102040817;31533984.17;47862336.38;79396320.55;63.01;45.11;67.46506986027944;45.87072527121276;100.0;MA;Presidente Dutra;Presidente Dutra - MA
2109270;276;0.5663297318893386;0.5663297318893386;0.5663297318893386;1.0;0.4166666666666667;0;0.0;21;3.0;0.557;0.472;164.13;0.51;65.77;52.76;0.6015037593984962;1.0;0.0;26861480.75;41828430.92;68689911.67;68.35;39.6;58.33333333333333;43.36702681106615;100.0;MA;Presidente Sarney;Presidente Sarney - MA
2109452;441;0.5093124560276479;0.5093124560276479;0.5093124560276479;1.0;0.4943310657596372;0;0.0;21;3.0;0.626;0.587;274.0;0.48;45.27;35.06;0.5333333333333333;1.0;0.4193548387096774;26435579.16;47415543.96;73851123.12;71.84;48.35;50.56689342403629;49.06875439723522;100.0;MA;Raposa;Raposa - MA
2110708;370;0.5530614898732855;0.5530614898732855;0.5530614898732855;1.0;0.3567567567567568;0;0.0;21;3.0;0.582;0.504;243.74;0.6;64.48;53.54;0.5699797160243407;1.0;0.4381338742393509;28625962.74;34992401.23;63618363.97;54.0;50.11;64.32432432432432;44.693851012671445;100.0;MA;São Domingos do Maranhão;São Domingos do Maranhão - MA
2110856;127;0.5143269181430282;0.5143269181430282;0.5143269181430282;1.0;0.25984251968503935;0;0.0;21;3.0;0.584;0.479;253.78;0.51;50.22;44.98;0.3486842105263157;1.0;1.0;7737565.43;8685069.88;16422635.31;68.26;42.73;74.01574803149606;48.56730818569718;100.0;MA;São Francisco do Brejão;São Francisco do Brejão - MA
2110906;165;0.3038238883122928;0.3038238883122928;0.3038238883122928;0.0;0.15757575757575756;26;0.15757575757575756;21;3.0;0.528;0.4;182.63;0.57;68.83;64.87;0.754601226993865;1.0;0.7791411042944786;11979231.2;15453659.37;27432890.57;60.66;83.35000000000001;84.24242424242424;69.61761116877072;0.0;MA;São Francisco do Maranhão;São Francisco do Maranhão - MA
2111201;1961;0.5810319152984883;0.5810319152984883;0.5810319152984883;1.0;0.35696073431922487;0;0.0;21;3.0;0.708;0.7;435.4;0.51;30.54;19.4;0.3457743457743458;1.0;0.3341913341913342;159949978.27;268064183.99;428014162.26;68.0;56.58;64.30392656807751;41.89680847015117;100.0;MA;São José de Ribamar;São José de Ribamar - MA
2111722;83;0.2779025689456336;0.2779025689456336;0.2779025689456336;0.0;0.08433734939759036;7;0.08433734939759036;21;3.0;0.493;0.369;131.73;0.58;78.74;63.77;0.676923076923077;1.0;0.0076923076923076;15350465.86;18629030.69;33979496.55;80.0;79.32000000000001;91.56626506024097;72.20974310543664;0.0;MA;Satubinha;Satubinha - MA
2112100;340;0.5605934068050646;0.5605934068050646;0.5605934068050646;1.0;0.3;0;0.0;21;3.0;0.537;0.427;177.46;0.62;76.08;58.61;0.2033492822966507;1.0;0.0191387559808612;23561560.78;29179578.09;52741138.87;54.08;44.63;70.0;43.940659319493534;100.0;MA;Timbiras;Timbiras - MA
2112209;2150;0.36677643863975073;0.36677643863975073;0.36677643863975073;0.0;0.23162790697674418;498;0.23162790697674418;21;3.0;0.649;0.579;365.26;0.5;39.19;37.2;0.8688085676037484;1.0;0.6046407853636769;118697822.88;154977713.63;273675536.51;71.67;75.74;76.83720930232558;63.32235613602493;0.0;MA;Timon;Timon - MA
2200103;90;0.388254619729665;0.388254619729665;0.388254619729665;0.0;0.18888888888888888;17;0.18888888888888888;22;3.0;0.599;0.526;245.68;0.49;58.55;40.86;1.0;1.0;1.0;5680087.25;5944791.88;11624879.13;46.94;60.23;81.11111111111111;61.1745380270335;0.0;PI;Agricolândia;Agricolândia - PI
2200608;96;0.16607346510084275;0.16607346510084275;0.16607346510084275;0.0;0.07291666666666667;7;0.07291666666666667;22;3.0;0.63;0.555;356.17;0.6;50.07;37.51;0.27;1.0;0.93;5565744.11;3360978.03;8926722.14;67.49;95.88;92.70833333333334;83.39265348991573;0.0;PI;Angical do Piauí;Angical do Piauí - PI
2200954;22;0.3026421844964655;0.3026421844964655;0.3026421844964655;0.0;0.5909090909090909;13;0.5909090909090909;22;3.0;0.519;0.378;182.29;0.48;67.43;69.38;0.0;1.0;0.8695652173913043;3975841.66;2780493.27;6756334.93;62.04;80.95;40.90909090909091;69.73578155035345;0.0;PI;Aroeiras do Itaim;Aroeiras do Itaim - PI
2201002;55;0.11328918289429346;0.11328918289429346;0.11328918289429346;0.0;0.2909090909090909;16;0.2909090909090909;22;3.0;0.56;0.449;195.46;0.55;67.18;50.86;0.796875;1.0;0.78125;6332078.78;6365947.78;12698026.56;80.0;98.15;70.9090909090909;88.67108171057066;0.0;PI;Arraial;Arraial - PI
2201556;40;0.21197699046652918;0.21197699046652918;0.21197699046652918;0.0;0.0;0;0.0;22;3.0;0.576;0.519;203.61;0.59;66.01;47.49;1.0;1.0;0.9069767441860463;3462375.63;2150628.33;5613003.96;67.2;89.26;100.0;78.80230095334709;0.0;PI;Bela Vista do Piauí;Bela Vista do Piauí - PI
2201572;24;0.19300430082479558;0.19300430082479558;0.19300430082479558;0.0;0.0;0;0.0;22;3.0;0.551;0.448;226.26;0.53;54.78;54.84;1.0;1.0;1.0;6019211.89;4866287.31;10885499.2;80.0;100.0;100.0;80.69956991752044;0.0;PI;Belém do Piauí;Belém do Piauí - PI
2201804;19;0.30555927446555764;0.30555927446555764;0.30555927446555764;0.0;0.47368421052631576;9;0.47368421052631576;22;3.0;0.632;0.532;366.07;0.58;54.97;47.77;0.8181818181818182;1.0;0.0;2978810.1;1783699.98;4762510.08;80.0;55.0;52.63157894736843;69.44407255344423;0.0;PI;Bocaina;Bocaina - PI
2201960;101;0.4689976683913175;0.4689976683913175;0.4689976683913175;0.0;0.0891089108910891;9;0.0891089108910891;22;3.0;0.577;0.446;281.71;0.48;46.27;59.49;0.9514563106796116;1.0;0.6310679611650486;9448877.77;10367268.58;19816146.35;47.4;42.58;91.0891089108911;53.10023316086825;0.0;PI;Brasileira;Brasileira - PI
2202059;83;0.4058185724097039;0.405818572409704;0.405818572409704;0.0;0.24096385542168675;20;0.24096385542168675;22;3.0;0.583;0.476;229.86;0.53;58.32;47.61;0.0;1.0;0.091743119266055;11568864.28;11772504.32;23341368.6;35.42;52.34;75.90361445783132;59.418142759029614;0.0;PI;Cabeceiras do Piauí;Cabeceiras do Piauí - PI
2202133;62;0.12464475645447282;0.12464475645447282;0.12464475645447282;0.0;0.03225806451612903;2;0.03225806451612903;22;3.0;0.56;0.446;237.66;0.48;57.28;61.76;1.0;1.0;1.0;6184914.41;5263916.32;11448830.73;80.0;95.8;96.7741935483871;87.53552435455272;0.0;PI;Campo Grande do Piauí;Campo Grande do Piauí - PI
2202604;239;0.24698037618014934;0.24698037618014934;0.24698037618014934;0.0;0.14644351464435146;35;0.14644351464435146;22;3.0;0.587;0.473;270.82;0.48;54.86;58.32;0.5655737704918032;1.0;0.1721311475409836;18921366.18;12848722.1;31770088.28;76.57;82.63;85.35564853556485;75.30196238198506;0.0;PI;Castelo do Piauí;Castelo do Piauí - PI
2202851;48;0.31017931749617655;0.31017931749617655;0.31017931749617655;0.0;0.22916666666666666;11;0.22916666666666666;22;3.0;0.546;0.433;200.41;0.57;64.18;50.04;1.0;1.0;1.0;4122147.51;2586923.65;6709071.16;67.26;61.36;77.08333333333334;68.98206825038234;0.0;PI;Coronel José Dias;Coronel José Dias - PI
2203107;46;0.24786603864818027;0.24786603864818024;0.24786603864818024;0.0;0.0;0;0.0;22;3.0;0.566;0.434;307.32;0.59;53.05;53.15;0.0;1.0;0.3769230769230769;12589938.66;11741448.06;24331386.72;60.21;85.0;100.0;75.21339613518198;0.0;PI;Cristino Castro;Cristino Castro - PI
2203255;82;0.5341853501712537;0.5341853501712537;0.5341853501712537;1.0;0.25609756097560976;0;0.0;22;3.0;0.555;0.438;193.65;0.53;71.44;56.45;0.9148936170212766;1.0;0.7021276595744681;6096157.15;5173354.69;11269511.84;46.96;27.56;74.39024390243902;46.581464982874635;100.0;PI;Curralinhos;Curralinhos - PI
2203271;55;0.40250917727309;0.40250917727309;0.40250917727309;0.0;0.21818181818181817;12;0.21818181818181817;22;3.0;0.527;0.422;186.24;0.58;72.08;58.9;0.3764705882352941;1.0;0.0;6338282.97;2026564.74;8364847.71;31.38;48.34;78.18181818181819;59.749082272691;0.0;PI;Curral Novo do Piauí;Curral Novo do Piauí - PI
2203453;85;0.18818826561930846;0.18818826561930846;0.18818826561930846;0.0;0.17647058823529413;15;0.17647058823529413;22;3.0;0.549;0.439;177.27;0.54;71.88;56.68;0.0;1.0;0.5789473684210527;8204436.5;2623237.53;10827674.03;80.0;87.27;82.35294117647058;81.18117343806915;0.0;PI;Dom Inocêncio;Dom Inocêncio - PI
2203701;337;0.34259563174193364;0.34259563174193364;0.34259563174193364;0.0;0.14836795252225518;50;0.14836795252225518;22;3.0;0.605;0.497;293.39;0.51;52.07;45.35;0.0997963340122199;1.0;0.1690427698574338;42111391.54;36190046.52;78301438.06;64.5;73.13;85.16320474777447;65.74043682580664;0.0;PI;Esperantina;Esperantina - PI
2204105;58;0.49675527755878135;0.49675527755878135;0.49675527755878135;0.0;0.1896551724137931;11;0.1896551724137931;22;3.0;0.577;0.45;268.41;0.52;58.27;52.68;0.7777777777777778;1.0;0.6527777777777778;4093600.39;2405406.69;6499007.08;57.89;32.38;81.03448275862068;50.324472244121864;0.0;PI;Francisco Ayres;Francisco Ayres - PI
2204154;34;0.17044702700793335;0.17044702700793335;0.17044702700793335;0.0;0.11764705882352941;4;0.11764705882352941;22;3.0;0.553;0.425;273.23;0.5;51.73;58.35;0.8076923076923077;1.0;0.8076923076923077;3736603.34;2795339.12;6531942.46;66.09;95.24;88.23529411764706;82.95529729920666;0.0;PI;Francisco Macedo;Francisco Macedo - PI
2204907;92;0.5347093858653063;0.5347093858653063;0.5347093858653063;1.0;0.41304347826086957;0;0.0;22;3.0;0.582;0.41;397.98;0.79;69.03;58.74;1.0;1.0;0.6355140186915887;8028126.36;5424641.91;13452768.27;42.95;34.44;58.69565217391304;46.52906141346938;100.0;PI;Isaías Coelho;Isaías Coelho - PI
2205003;107;0.31431972140054953;0.31431972140054953;0.31431972140054953;0.0;0.11214953271028037;12;0.11214953271028037;22;3.0;0.541;0.401;237.76;0.5;58.19;56.94;0.7745098039215687;1.0;0.6372549019607843;7837047.55;4330303.41;12167350.96;75.93;73.67;88.78504672897196;68.56802785994505;0.0;PI;Itainópolis;Itainópolis - PI
2205102;82;0.26740866470809843;0.26740866470809843;0.26740866470809843;0.0;0.34146341463414637;28;0.34146341463414637;22;3.0;0.583;0.46;321.64;0.55;55.57;63.51;0.5963302752293578;1.0;0.0458715596330275;6873537.92;2197703.96;9071241.88;40.54;85.9;65.85365853658536;73.25913352919015;0.0;PI;Itaueira;Itaueira - PI
2205524;15;0.28462580327000986;0.28462580327000986;0.28462580327000986;0.0;0.0;0;0.0;22;3.0;0.582;0.508;179.61;0.53;72.7;46.52;0.3095238095238095;1.0;0.5119047619047619;7330670.08;5616488.47;12947158.55;55.06;100.0;100.0;71.53741967299901;0.0;PI;Júlio Borges;Júlio Borges - PI
2205532;56;0.119018219270703;0.119018219270703;0.119018219270703;0.0;0.017857142857142856;1;0.017857142857142856;22;3.0;0.555;0.435;191.96;0.54;66.66;56.03;0.7096774193548387;1.0;0.3387096774193548;6410725.86;5219629.32;11630355.18;80.0;98.36;98.21428571428571;88.0981780729297;0.0;PI;Jurema;Jurema - PI
2205854;104;0.33791766960756975;0.33791766960756975;0.33791766960756975;0.0;0.2980769230769231;31;0.2980769230769231;22;3.0;0.563;0.489;150.89;0.53;70.95;49.27;0.9478260869565216;1.0;0.0;14464366.15;12884765.2;27349131.35;67.86;55.88;70.1923076923077;66.20823303924303;0.0;PI;Madeiro;Madeiro - PI
2206308;24;0.2696227307540593;0.2696227307540593;0.2696227307540593;0.0;0.4166666666666667;10;0.4166666666666667;22;3.0;0.623;0.533;294.48;0.52;54.22;39.22;1.0;1.0;0.0;1939488.25;652407.75;2591896.0;57.92;84.62;58.33333333333333;73.03772692459407;0.0;PI;Miguel Leão;Miguel Leão - PI
2206803;143;0.34794940300788313;0.34794940300788313;0.34794940300788313;0.0;0.22377622377622378;32;0.22377622377622378;22;3.0;0.533;0.411;183.4;0.48;70.46;59.83;0.8950617283950617;1.0;0.3148148148148148;21839458.62;23587120.45;45426579.07;69.27;45.57;77.62237762237763;65.20505969921169;0.0;PI;Nossa Senhora dos Remédios;Nossa Senhora dos Remédios - PI
2207306;54;0.4191487452548308;0.4191487452548308;0.4191487452548308;0.0;0.4444444444444444;24;0.4444444444444444;22;3.0;0.575;0.492;225.53;0.49;59.08;52.64;0.9078947368421052;1.0;0.0;4888698.54;3774212.86;8662911.4;60.98;45.31;55.55555555555556;58.08512547451692;0.0;PI;Paes Landim;Paes Landim - PI
2207355;27;0.30379623419889823;0.30379623419889823;0.30379623419889823;0.0;0.1111111111111111;3;0.1111111111111111;22;3.0;0.559;0.427;261.36;0.6;69.35;59.35;0.2647058823529412;1.0;0.0;2637823.08;1166958.76;3804781.84;70.48;64.0;88.88888888888889;69.62037658011018;0.0;PI;Pajeú do Piauí;Pajeú do Piauí - PI
2208205;194;0.38319403075614344;0.38319403075614344;0.38319403075614344;0.0;0.4536082474226804;88;0.4536082474226804;22;3.0;0.564;0.44;227.79;0.56;64.81;57.87;0.7109004739336493;1.0;0.3080568720379147;16650098.04;15963036.33;32613134.37;49.06;58.16;54.639175257731964;61.680596924385654;0.0;PI;Pio IX;Pio IX - PI
2208502;228;0.5556212415020831;0.5556212415020831;0.5556212415020831;1.0;0.37280701754385964;0;0.0;22;3.0;0.549;0.406;226.34;0.57;60.84;58.62;0.1055045871559633;1.0;0.536697247706422;19114050.84;17363237.24;36477288.08;52.75;36.04;62.71929824561404;44.43787584979169;100.0;PI;Porto;Porto - PI
2208601;51;0.34304883524906504;0.34304883524906504;0.34304883524906504;0.0;0.3137254901960784;16;0.3137254901960784;22;3.0;0.565;0.448;212.64;0.54;71.39;48.49;1.0;1.0;0.94;3567758.13;1949442.77;5517200.9;29.23;47.93;68.62745098039215;65.6951164750935;0.0;PI;Prata do Piauí;Prata do Piauí - PI
2208874;62;0.3229550914452779;0.3229550914452779;0.3229550914452779;0.0;0.20967741935483872;13;0.20967741935483872;22;3.0;0.52;0.368;185.05;0.58;71.55;67.31;0.0;1.0;0.3125;3997228.1;1547248.79;5544476.89;65.01;54.84;79.03225806451613;67.70449085547222;0.0;PI;Ribeira do Piauí;Ribeira do Piauí - PI
2209104;49;0.12345077760327461;0.12345077760327461;0.12345077760327461;0.0;0.22448979591836735;11;0.22448979591836735;22;3.0;0.601;0.53;278.49;0.49;43.17;42.89;0.0;1.0;0.3703703703703703;6411338.23;7208354.2;13619692.43;80.0;98.15;77.55102040816327;87.65492223967254;0.0;PI;Santa Cruz do Piauí;Santa Cruz do Piauí - PI
